"Start.Date","End.Date","Response.Type","ip","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","Recipient.Last.Name","Recipient.First.Name","Recipient.Email","External.Data.Reference","Location.Latitude","Location.Longitude","Distribution.Channel","User.Language","consent","state","gender","age","pid_3...Selected.Choice","pid_3...Other..please.specify....Text","pid_rep","pid_dem","pid_ind","roulette_pilot_...Age","roulette_pilot_...Gender","roulette_pilot_...Race.ethnicity","roulette_pilot_...Religion","trump_masks","date","color_box","latino","race...Selected.Choice","race...Other...Text","education","sleep","prosthetic","blind","deaf","gang_resp","gang_fam","hits","sincerity","roulette_pid","randomization_1","ResponseId","geonames.countryCode","geonames.countryName","geonames.lat","geonames.lng","tzwhere.timezone","abuseipdb.bad_isp","abuseipdb.categories","abuseipdb.reports","abuseipdb.total","abuseipdb.trusted_isp","abuseipdb.version","abuseipdb.city","abuseipdb.country","abuseipdb.host_name","abuseipdb.postal_code","apivoid.information.reverse_dns","apivoid.information.continent_code","apivoid.information.continent_name","apivoid.information.country_code","apivoid.information.country_name","apivoid.information.region_name","apivoid.information.city_name","apivoid.information.latitude","apivoid.information.longitude","apivoid.information.isp","apivoid.blacklists.detections","apivoid.blacklists.engines_count","apivoid.blacklists.detection_rate","apivoid.blacklists.scantime","censys.location.country","shodan.area_code","shodan.hostnames","shodan.country_name","shodan.vulns","shodan.longitude","shodan.city","shodan.country_code","shodan.latitude","shodan.ports","virustotal.country","virustotal.verbose_msg","virustotal.detected_urls","ip_new","maxmind.city.names.en","maxmind.country.iso_code","maxmind.country.names.en","maxmind.location.latitude","maxmind.location.longitude","maxmind.location.metro_code","maxmind.postal.code","maxmind.registered_country.names.en","maxmind.traits.ip_address","pollname","platform","apivoid.anonymity.is_vpn","blacklisted","missing_ip","duplicated","foreign_ip","funny_ip","counts","troll_count_2","untrustworthy"
"7/11/20 13:26","7/11/20 13:29",0,"107.184.117.51",100,153,1,"7/11/20 13:29","R_1CjbkNgrfTCeTOx",NA,NA,NA,NA,33.76199341,-117.9324951,"anonymous","EN",1,7,2,3,1,"",NA,1,NA,1,1,3,1,5,"7/12/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,"dem","congress","R_1CjbkNgrfTCeTOx",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-107-184-117-51.socal.res.rr.com",NA,"North America","US","United States of America","California","Garden Grove",33.77391052,-117.941452,"Charter Communications Inc",0,88,"0%",0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"107.184.117.51","Garden Grove","US","United States",33.7873,-117.9231,803,92840,"United States","107.184.117.51","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:29",0,"38.68.46.196",100,615,1,"7/11/20 13:29","R_p3OwImmmOGr4npT",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,33,2,3,1,"",NA,1,NA,2,2,3,1,6,"7/11/20","rectangle",2,"1",NA,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,3,1,"dem","obama","R_p3OwImmmOGr4npT",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Texas","Plano",33.03570175,-96.67572021,"Majestic Hosting Solutions LLC DBA Spin Servers",0,88,"0%",0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"38.68.46.196",NA,"US","United States",37.751,-97.822,NA,NA,"United States","38.68.46.196","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:29",0,"104.231.160.81",100,739,1,"7/11/20 13:29","R_1XENASmpJjXfWF3",NA,NA,NA,NA,39.1546936,-84.5911026,"anonymous","EN",1,36,1,4,2,"",2,NA,NA,1,2,2,1,5,"7/11/20","color",1,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,"rep","obama","R_1XENASmpJjXfWF3",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-104-231-160-81.cinci.res.rr.com",NA,"North America","US","United States of America","Ohio","Cincinnati",39.16199875,-84.45688629,"Charter Communications Inc",0,88,"0%",0.62,NA,NA,"cpe-104-231-160-81.cinci.res.rr.com","United States",NA,-84.5911,"Cincinnati","US",39.1547,"7547",NA,"Missing IP address",NA,"104.231.160.81","Cincinnati","US","United States",39.1547,-84.5911,515,45211,"United States","104.231.160.81","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:29",0,"198.228.81.24",100,668,1,"7/11/20 13:29","R_2BmKxKRhJnbJMW9",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,33,1,6,2,"",1,NA,NA,2,2,2,1,8,"11/7/20","given",1,"2",NA,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,"rep","congress","R_2BmKxKRhJnbJMW9",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","District of Columbia","Washington",38.89511108,-77.03636932,"Wireless Data Service Provider Corporation",0,88,"0%",0.57,NA,NA,NA,"United States",NA,-97.822,NA,"US",37.751,"10000",NA,"Missing IP address",NA,"198.228.81.24",NA,"US","United States",37.751,-97.822,NA,NA,"United States","198.228.81.24","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:17","7/11/20 13:29",0,"74.74.82.138",100,721,1,"7/11/20 13:29","R_3MmqF6DGcMpXcf0",NA,NA,NA,NA,42.15060425,-76.05509949,"anonymous","EN",1,49,2,3,1,"",NA,2,NA,1,1,3,3,5,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,"rep","congress","R_3MmqF6DGcMpXcf0",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-74-74-82-138.stny.res.rr.com",NA,"North America","US","United States of America","New York","Endicott",42.09841156,-76.04936981,"Charter Communications Inc",1,88,"1%",0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"74.74.82.138","Endicott","US","United States",42.1506,-76.0551,502,13760,"United States","74.74.82.138","July 2020 Study","MTurk",NA,1,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE
"7/11/20 13:19","7/11/20 13:29",0,"38.68.50.124",100,605,1,"7/11/20 13:29","R_3EcGn9fhWsQuj3D",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,5,1,3,3,"",NA,NA,3,1,1,3,1,5,"11/7/20","square",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,"dem","obama","R_3EcGn9fhWsQuj3D",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Texas","Dallas",32.78305817,-96.80667114,"Cogent Communications Inc",0,88,"0%",1.46,NA,NA,NA,"United States",NA,-97.822,NA,"US",37.751,"3389",NA,"Missing IP address",NA,"38.68.50.124",NA,"US","United States",37.751,-97.822,NA,NA,"United States","38.68.50.124","July 2020 Study","MTurk",NA,0,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
"7/11/20 13:18","7/11/20 13:29",0,"104.35.181.29",100,691,1,"7/11/20 13:29","R_3QRjDJvI9fSb2BY",NA,NA,NA,NA,34.14830017,-118.0016022,"anonymous","EN",1,5,2,6,2,"",1,NA,NA,2,1,1,1,6,"7/11/20","book",1,"2",NA,6,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,"dem","congress","R_3QRjDJvI9fSb2BY",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-104-35-181-29.socal.res.rr.com",NA,"North America","US","United States of America","California","Monrovia",34.14805984,-117.9989471,"Charter Communications Inc",0,88,"0%",1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"104.35.181.29","Monrovia","US","United States",34.1483,-118.0016,803,91016,"United States","104.35.181.29","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:23","7/11/20 13:30",0,"198.228.80.103",100,390,1,"7/11/20 13:30","R_31SZigzc5r87sDk",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,33,1,3,3,"",NA,NA,1,1,2,1,2,5,"7/12/20","image",1,"1",NA,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,5,"dem","congress","R_31SZigzc5r87sDk",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Massachusetts","Gloucester",42.61592865,-70.6619873,"Wireless Data Service Provider Corporation",0,88,"0%",1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"198.228.80.103",NA,"US","United States",37.751,-97.822,NA,NA,"United States","198.228.80.103","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:20","7/11/20 13:30",0,"73.58.48.61",100,585,1,"7/11/20 13:30","R_2q7TAxMpllo95H6",NA,NA,NA,NA,33.16690063,-87.50640106,"anonymous","EN",1,1,1,3,2,"",1,NA,NA,1,2,1,1,5,"7/11/20","colour",1,"2",NA,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,4,"dem","obama","R_2q7TAxMpllo95H6",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-58-48-61.hsd1.al.comcast.net",NA,"North America","US","United States of America","Alabama","Tuscaloosa",33.20983887,-87.56916809,"Comcast Cable Communications LLC",0,88,"0%",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.58.48.61","Tuscaloosa","US","United States",33.1669,-87.5064,630,35405,"United States","73.58.48.61","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:30",0,"73.76.251.230",100,668,1,"7/11/20 13:30","R_3e46Qz2DLtQSsGV",NA,NA,NA,NA,29.68760681,-95.4048996,"anonymous","EN",1,5,1,3,2,"",1,NA,NA,1,2,1,1,7,"7/11/20","color",2,"2",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,"rep","obama","R_3e46Qz2DLtQSsGV",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-76-251-230.hsd1.tx.comcast.net",NA,"North America","US","United States of America","Texas","Houston",29.76328087,-95.36327362,"Comcast Cable Communications LLC",0,88,"0%",0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.76.251.230","Houston","US","United States",29.6865,-95.4337,618,77025,"United States","73.76.251.230","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:20","7/11/20 13:30",0,"73.118.211.117",100,568,1,"7/11/20 13:30","R_3fGMcVlXOpnfigC",NA,NA,NA,NA,47.38310242,-122.209198,"anonymous","EN",1,44,1,4,2,"",1,NA,NA,1,2,3,1,4,"00/00/0000","blue",2,"1",NA,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,"dem","obama","R_3fGMcVlXOpnfigC",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-118-211-117.hsd1.wa.comcast.net",NA,"North America","US","United States of America","Washington","Seattle",47.6062088,-122.3320694,"Comcast Cable Communications LLC",0,88,"0%",0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.118.211.117","Kent","US","United States",47.3784,-122.217,819,98030,"United States","73.118.211.117","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:17","7/11/20 13:30",0,"191.96.97.58",100,790,1,"7/11/20 13:30","R_Tv0oKNya4PRUlRn",NA,NA,NA,NA,41.84829712,-87.65170288,"anonymous","EN",1,24,1,4,1,"",NA,1,NA,2,2,3,3,5,"7/11/20","Color",2,"2",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,"rep","congress","R_Tv0oKNya4PRUlRn",NA,NA,NA,NA,"America/Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Illinois","Chicago",41.85002899,-87.6500473,"Digital Energy Technologies Chile Spa",1,88,"1%",0.65,NA,NA,NA,"United States","CVE-2016-4555|CVE-2016-4556|CVE-2016-3948|CVE-2019-12529|CVE-2019-12525|CVE-2016-10002|CVE-2016-10003|CVE-2018-19132|CVE-2018-1000024|CVE-2016-4054|CVE-2018-19131|CVE-2018-1000027|CVE-2016-4051|CVE-2016-4053|CVE-2016-4052",-87.6517,"Chicago","US",41.8483,"80|443","CA","IP address in dataset","{'total': 79, 'url': 'http://cmfh-21830c.cream-regards.net/', 'scan_date': '2020-07-09 23:56:15', 'positives': 1}|{'total': 79, 'url': 'http://cmfh-4627c3.cd-n.net/', 'scan_date': '2020-07-03 15:51:41', 'positives': 1}|{'total': 79, 'url': 'https://cmfh-4627c3.cd-n.net/', 'scan_date': '2020-07-03 15:50:32', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4e5c61.cream-regards.net/', 'scan_date': '2020-06-25 16:58:56', 'positives': 1}|{'total': 79, 'url': 'http://cmfh3696d0.loads-mariah.com/', 'scan_date': '2020-06-23 20:12:40', 'positives': 1}|{'total': 79, 'url': 'http://dyn-cmfh-392903.loads-mariah.com/', 'scan_date': '2020-06-23 20:11:56', 'positives': 1}|{'total': 79, 'url': 'http://cmfh40ce36.wealth-arcade.com/', 'scan_date': '2020-06-23 20:11:24', 'positives': 1}|{'total': 79, 'url': 'http://cmfh439164.cream-regards.net/', 'scan_date': '2020-06-23 20:10:47', 'positives': 1}|{'total': 79, 'url': 'http://cmfh35d8c3.loads-mariah.com/', 'scan_date': '2020-06-23 20:09:30', 'positives': 1}|{'total': 79, 'url': 'http://cmfh39223f.loads-mariah.com/', 'scan_date': '2020-06-23 20:08:14', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4adec2.cream-regards.net/', 'scan_date': '2020-06-23 20:06:50', 'positives': 1}|{'total': 79, 'url': 'http://cmfh477a7a.cream-regards.net/', 'scan_date': '2020-06-23 20:05:19', 'positives': 1}|{'total': 79, 'url': 'http://cmfh3f62f2.cream-regards.net/', 'scan_date': '2020-06-23 20:04:47', 'positives': 1}|{'total': 79, 'url': 'http://cmfh48d5ec.cream-regards.net/', 'scan_date': '2020-06-23 20:03:48', 'positives': 1}|{'total': 79, 'url': 'http://cmfh-645dd7.cd-n.net/', 'scan_date': '2020-06-16 10:42:29', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-621726.loads-mariah.com/', 'scan_date': '2020-06-11 14:11:03', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-5b5ee0.loads-mariah.com/', 'scan_date': '2020-06-11 13:52:30', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-4bb4.enters-simply.net/', 'scan_date': '2020-06-11 13:49:50', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-5d2b94.thirty-raise.net/', 'scan_date': '2020-06-11 13:48:53', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-6238d8.earth-dying.com/', 'scan_date': '2020-06-08 12:59:06', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-5da485.earth-dying.com/', 'scan_date': '2020-06-05 01:31:34', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-5be67b.loads-mariah.com/', 'scan_date': '2020-06-03 13:22:35', 'positives': 1}|{'total': 80, 'url': 'http://cmfh1a2f98.loads-mariah.com/', 'scan_date': '2020-06-02 11:20:20', 'positives': 2}|{'total': 80, 'url': 'http://cmfh21e24d.wealth-arcade.com/', 'scan_date': '2020-06-02 11:10:17', 'positives': 2}|{'total': 80, 'url': 'http://cmfh33fed3.loads-mariah.com/', 'scan_date': '2020-06-02 11:00:58', 'positives': 2}|{'total': 80, 'url': 'http://cmfh5502f9.cream-regards.net/', 'scan_date': '2020-06-02 10:50:15', 'positives': 2}|{'total': 80, 'url': 'http://cmfh574e9a.earth-dying.com/', 'scan_date': '2020-06-02 10:30:25', 'positives': 2}|{'total': 80, 'url': 'http://cmfh-602deb.loads-mariah.com/', 'scan_date': '2020-05-31 18:32:44', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-5f447f.loads-mariah.com/', 'scan_date': '2020-05-30 13:32:15', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-4c581e.earth-dying.com/', 'scan_date': '2020-05-29 13:30:03', 'positives': 1}|{'total': 80, 'url': 'http://cmfh-263bcf.earth-dying.com/', 'scan_date': '2020-05-21 13:27:20', 'positives': 1}|{'total': 80, 'url': 'http://cmfh446778.cream-regards.net/', 'scan_date': '2020-05-21 06:54:45', 'positives': 1}|{'total': 79, 'url': 'http://cmfh52aac4.loads-mariah.com/', 'scan_date': '2020-05-02 01:56:49', 'positives': 1}|{'total': 79, 'url': 'http://cmfh2a9af9.earth-dying.com/', 'scan_date': '2020-04-30 12:36:16', 'positives': 1}|{'total': 79, 'url': 'http://cmfh52aac4.earth-dying.com/', 'scan_date': '2020-04-29 13:02:38', 'positives': 1}|{'total': 79, 'url': 'http://cmfh58325d.loads-mariah.com/', 'scan_date': '2020-04-29 12:31:24', 'positives': 1}|{'total': 79, 'url': 'http://cmfh584661.loads-mariah.com/', 'scan_date': '2020-04-28 13:05:29', 'positives': 1}|{'total': 79, 'url': 'http://cmfh13dde4.earth-dying.com/', 'scan_date': '2020-04-28 12:32:18', 'positives': 1}|{'total': 79, 'url': 'http://cmfh485258.earth-dying.com/', 'scan_date': '2020-04-28 12:31:34', 'positives': 1}|{'total': 79, 'url': 'http://cmfh3549a0.earth-dying.com/', 'scan_date': '2020-04-28 12:31:01', 'positives': 1}|{'total': 79, 'url': 'http://cmfh2b97af.earth-dying.com/', 'scan_date': '2020-04-28 12:30:12', 'positives': 1}|{'total': 79, 'url': 'http://cmfhe61a2.loads-mariah.com/', 'scan_date': '2020-04-28 05:44:49', 'positives': 1}|{'total': 79, 'url': 'http://cmfh31c22e.earth-dying.com/', 'scan_date': '2020-04-28 04:50:08', 'positives': 1}|{'total': 79, 'url': 'http://cmfh58238f.loads-mariah.com/', 'scan_date': '2020-04-27 21:59:10', 'positives': 1}|{'total': 79, 'url': 'http://cmfh57b9bb.loads-mariah.com/', 'scan_date': '2020-04-27 20:00:27', 'positives': 1}|{'total': 79, 'url': 'http://cmfh250aba.earth-dying.com/', 'scan_date': '2020-04-27 17:07:02', 'positives': 1}|{'total': 79, 'url': 'http://cmfh382b5f.earth-dying.com/', 'scan_date': '2020-04-27 15:54:09', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4fe5b0.earth-dying.com/', 'scan_date': '2020-04-26 19:05:20', 'positives': 1}|{'total': 79, 'url': 'http://cmfh578942.loads-mariah.com/', 'scan_date': '2020-04-26 12:22:33', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4f82a4.loads-mariah.com/', 'scan_date': '2020-04-25 22:40:18', 'positives': 2}|{'total': 79, 'url': 'http://cmfh23e8c9.loads-mariah.com/', 'scan_date': '2020-04-25 22:33:54', 'positives': 2}|{'total': 79, 'url': 'http://cmfh50a5a7.loads-mariah.com/', 'scan_date': '2020-04-25 22:26:54', 'positives': 2}|{'total': 79, 'url': 'http://cmfh382bea.cream-regards.net/', 'scan_date': '2020-04-25 22:24:38', 'positives': 2}|{'total': 79, 'url': 'http://cmfhcf57c.loads-mariah.com/', 'scan_date': '2020-04-25 22:21:53', 'positives': 2}|{'total': 79, 'url': 'http://cmfh33fed3.cream-regards.net/', 'scan_date': '2020-04-25 22:19:32', 'positives': 2}|{'total': 79, 'url': 'http://cmfh4a5f4a.earth-dying.com/', 'scan_date': '2020-04-25 12:42:32', 'positives': 1}|{'total': 79, 'url': 'http://cmfh5038e0.earth-dying.com/', 'scan_date': '2020-04-25 12:41:21', 'positives': 1}|{'total': 79, 'url': 'http://cmfh575010.earth-dying.com/', 'scan_date': '2020-04-25 12:36:08', 'positives': 1}|{'total': 79, 'url': 'http://cmfh391451.earth-dying.com/', 'scan_date': '2020-04-25 12:32:08', 'positives': 1}|{'total': 79, 'url': 'http://cmfhc6820.earth-dying.com/', 'scan_date': '2020-04-25 05:55:14', 'positives': 1}|{'total': 79, 'url': 'http://cmfh57832e.loads-mariah.com/', 'scan_date': '2020-04-25 03:41:01', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4a5f4a.loads-mariah.com/', 'scan_date': '2020-04-24 23:59:46', 'positives': 1}|{'total': 79, 'url': 'http://cmfh573d69.loads-mariah.com/', 'scan_date': '2020-04-24 12:38:42', 'positives': 1}|{'total': 79, 'url': 'http://cmfh47f222.earth-dying.com/', 'scan_date': '2020-04-24 12:37:58', 'positives': 1}|{'total': 79, 'url': 'http://cmfh5205b0.loads-mariah.com/', 'scan_date': '2020-04-24 12:37:19', 'positives': 1}|{'total': 79, 'url': 'http://cmfh574893.loads-mariah.com/', 'scan_date': '2020-04-24 01:54:04', 'positives': 1}|{'total': 79, 'url': 'http://cmfh44287d.cream-regards.net/', 'scan_date': '2020-04-23 15:53:34', 'positives': 1}|{'total': 79, 'url': 'http://cmfh54806d.earth-dying.com/', 'scan_date': '2020-04-23 00:56:01', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4753bb.loads-mariah.com/', 'scan_date': '2020-04-22 18:57:41', 'positives': 1}|{'total': 79, 'url': 'http://cmfh56c2bf.earth-dying.com/', 'scan_date': '2020-04-22 12:17:15', 'positives': 1}|{'total': 79, 'url': 'http://cmfh54a6f0.earth-dying.com/', 'scan_date': '2020-04-21 23:41:43', 'positives': 1}|{'total': 79, 'url': 'http://cmfh369bd7.earth-dying.com/', 'scan_date': '2020-04-21 22:55:30', 'positives': 1}|{'total': 79, 'url': 'http://cmfh4a12b1.earth-dying.com/', 'scan_date': '2020-04-21 18:38:27', 'positives': 1}|{'total': 79, 'url': 'http://cmfh554c56.loads-mariah.com/', 'scan_date': '2020-04-21 16:59:01', 'positives': 1}|{'total': 80, 'url': 'http://cmfh37917f.loads-mariah.com/', 'scan_date': '2020-04-21 12:22:24', 'positives': 1}|{'total': 80, 'url': 'http://cmfhcbe78.earth-dying.com/', 'scan_date': '2020-04-21 12:21:26', 'positives': 1}|{'total': 80, 'url': 'http://cmfh54806d.loads-mariah.com/', 'scan_date': '2020-04-21 02:02:53', 'positives': 1}|{'total': 80, 'url': 'http://cmfh54e325.earth-dying.com/', 'scan_date': '2020-04-21 01:57:27', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3c146e.cream-regards.net/', 'scan_date': '2020-04-20 19:02:19', 'positives': 1}|{'total': 80, 'url': 'http://cmfh4d8db5.earth-dying.com/', 'scan_date': '2020-04-20 19:01:50', 'positives': 1}|{'total': 80, 'url': 'http://cmfh4753bb.earth-dying.com/', 'scan_date': '2020-04-20 17:56:15', 'positives': 1}|{'total': 80, 'url': 'http://cmfh27130.earth-dying.com/', 'scan_date': '2020-04-20 02:24:09', 'positives': 1}|{'total': 80, 'url': 'http://cmfh7944d.earth-dying.com/', 'scan_date': '2020-04-20 02:22:00', 'positives': 1}|{'total': 80, 'url': 'http://cmfh5038e0.loads-mariah.com/', 'scan_date': '2020-04-20 00:56:27', 'positives': 1}|{'total': 80, 'url': 'http://cmfh2c3180.loads-mariah.com/', 'scan_date': '2020-04-19 20:53:10', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3bc71f.loads-mariah.com/', 'scan_date': '2020-04-19 01:04:02', 'positives': 1}|{'total': 80, 'url': 'http://cmfh338ba1.loads-mariah.com/', 'scan_date': '2020-04-19 00:55:58', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3d0c08.earth-dying.com/', 'scan_date': '2020-04-18 15:14:10', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3e6962.earth-dying.com/', 'scan_date': '2020-04-18 15:12:55', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3e2d10.earth-dying.com/', 'scan_date': '2020-04-18 15:11:45', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3e4d28.earth-dying.com/', 'scan_date': '2020-04-18 15:10:42', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3e49fd.earth-dying.com/', 'scan_date': '2020-04-18 15:09:29', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3df5ad.earth-dying.com/', 'scan_date': '2020-04-18 15:08:28', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3de397.earth-dying.com/', 'scan_date': '2020-04-18 15:07:25', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3e3f27.earth-dying.com/', 'scan_date': '2020-04-18 15:06:21', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3dfcdc.earth-dying.com/', 'scan_date': '2020-04-18 15:04:46', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3df9b2.earth-dying.com/', 'scan_date': '2020-04-18 15:03:42', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3df384.earth-dying.com/', 'scan_date': '2020-04-18 15:01:57', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3dde1f.earth-dying.com/', 'scan_date': '2020-04-18 15:00:48', 'positives': 1}|{'total': 80, 'url': 'http://cmfh3df603.earth-dying.com/', 'scan_date': '2020-04-18 14:59:39', 'positives': 1}","191.96.97.58","Chicago","US","United States",41.8483,-87.6517,602,60602,"Chile","191.96.97.58","July 2020 Study","MTurk",NA,1,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"7/11/20 13:24","7/11/20 13:30",0,"185.33.85.222",100,392,1,"7/11/20 13:30","R_1Q9lqxJjf8AtGJp",NA,NA,NA,NA,41.84829712,-87.65170288,"anonymous","EN",1,26,1,5,2,"",1,NA,NA,2,2,2,1,6,"11/4/20","PURBLE",1,"1",NA,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,"rep","obama","R_1Q9lqxJjf8AtGJp",NA,NA,NA,NA,"Europe/London",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Illinois","Chicago",41.85002899,-87.6500473,"HZ Hosting Ltd",0,88,"0%",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"185.33.85.222","Chicago","US","United States",41.8483,-87.6517,602,60602,"Bulgaria","185.33.85.222","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
